record_id,vendor,category,amount,site_id,approver,submitted_at,is_anomaly,anomaly_type
1237,Everest Manpower Contractors,labor,53077.43,SITE-005,A. Fernandes,2025-05-06 13:16:00,0,none
1238,TerraMove Heavy Machinery,equipment,191381.88,SITE-004,J. D'Souza,2025-03-14 11:18:00,0,none
1239,Coastal Scaffolding Rentals,equipment,52893.82,SITE-001,P. Singh,2025-01-30 09:02:00,0,none
1240,Zenith Office & Site Supplies,misc,9781.84,SITE-003,N. Rao,2025-02-05 13:29:00,0,none
1241,BuildRight Steel & Rebar,materials,99891.33,SITE-006,K. Iyer,2025-02-24 11:17:00,0,none
1242,Goa Timber & Plywood,materials,21761.09,SITE-006,N. Rao,2025-03-26 11:18:00,0,none
1243,Union Skilled Workforce,labor,66348.59,SITE-008,R. Mehta,2025-03-21 15:12:00,0,none
1244,Konkan Aggregates Pvt Ltd,materials,21289.82,SITE-008,R. Mehta,2025-01-31 13:05:00,0,none
1245,Sagar Labour Solutions,labor,41575.0,SITE-010,A. Fernandes,2025-02-21 13:30:00,0,none
1246,BuildRight Steel & Rebar,materials,44075.44,SITE-010,K. Iyer,2025-05-29 11:49:00,0,none
1247,PowerLift Cranes & Equipment,equipment,139697.55,SITE-008,M. Sharma,2025-04-23 12:16:00,0,none
1248,Sagar Labour Solutions,labor,57747.07,SITE-008,A. Fernandes,2025-06-03 17:17:00,0,none
1249,Shree Cement Suppliers,materials,64801.18,SITE-008,M. Sharma,2025-01-20 08:34:00,0,none
1250,Sagar Labour Solutions,labor,35206.5,SITE-006,K. Iyer,2025-06-02 09:59:00,0,none
1251,Coastal Scaffolding Rentals,equipment,63767.77,SITE-009,P. Singh,2025-05-15 11:32:00,0,none
1252,Everest Manpower Contractors,labor,48014.15,SITE-005,P. Singh,2025-03-03 15:24:00,0,none
1253,Sagar Labour Solutions,labor,36409.2,SITE-006,K. Iyer,2025-02-07 15:51:00,0,none
1254,Goa Timber & Plywood,materials,25887.62,SITE-007,J. D'Souza,2025-05-09 17:37:00,0,none
1255,SafeSite PPE & Consumables,misc,20492.41,SITE-010,N. Rao,2025-01-06 11:08:00,0,none
1256,PowerLift Cranes & Equipment,equipment,158308.74,SITE-007,R. Mehta,2025-02-18 16:43:00,0,none
1257,BuildRight Steel & Rebar,materials,86526.02,SITE-005,R. Mehta,2025-02-04 18:50:00,0,none
1258,Union Skilled Workforce,labor,72894.76,SITE-008,S. Kulkarni,2025-01-28 08:07:00,0,none
1259,TerraMove Heavy Machinery,equipment,164708.74,SITE-001,M. Sharma,2025-04-14 13:44:00,0,none
1260,PowerLift Cranes & Equipment,equipment,408160.53,SITE-007,K. Iyer,2025-04-03 17:26:00,0,none
1261,Everest Manpower Contractors,labor,78656.6,SITE-003,P. Singh,2025-01-17 13:49:00,0,none
1262,Municipal Permits & Fees,misc,7077.94,SITE-002,J. D'Souza,2025-05-08 03:55:00,1,off_hours
1263,Everest Manpower Contractors,labor,113956.51,SITE-008,M. Sharma,2025-04-30 14:08:00,0,none
1264,Coastal Scaffolding Rentals,equipment,39376.06,SITE-001,K. Iyer,2025-01-03 08:17:00,0,none
1265,PowerLift Cranes & Equipment,equipment,81507.4,SITE-005,M. Sharma,2025-02-04 08:57:00,0,none
1266,Sagar Labour Solutions,labor,74412.9,SITE-005,R. Mehta,2025-04-07 12:06:00,1,unusual_approver
1267,BuildRight Steel & Rebar,materials,244170.5,SITE-006,K. Iyer,2025-02-07 17:32:00,0,none
1268,Coastal Scaffolding Rentals,equipment,61804.18,SITE-001,P. Singh,2025-04-23 16:37:00,0,none
1269,Zenith Office & Site Supplies,misc,15194.49,SITE-004,S. Kulkarni,2025-04-28 16:34:00,0,none
1270,Coastal Scaffolding Rentals,equipment,57894.18,SITE-010,P. Singh,2025-03-11 08:18:00,0,none
1271,SafeSite PPE & Consumables,misc,125000.0,SITE-007,N. Rao,2025-05-19 13:22:00,1,round_number
1272,Union Skilled Workforce,labor,64210.87,SITE-008,R. Mehta,2025-03-07 17:43:00,0,none
1273,Everest Manpower Contractors,labor,58092.56,SITE-008,M. Sharma,2025-05-08 09:48:00,0,none
1274,Zenith Office & Site Supplies,misc,4559.15,SITE-010,S. Kulkarni,2025-01-15 17:29:00,0,none
1275,Municipal Permits & Fees,misc,30538.22,SITE-004,K. Iyer,2025-04-07 14:11:00,0,none
1276,Municipal Permits & Fees,misc,13795.03,SITE-008,J. D'Souza,2025-02-18 08:19:00,0,none
1277,Municipal Permits & Fees,misc,16822.38,SITE-004,J. D'Souza,2025-05-19 15:08:00,0,none
1278,PowerLift Cranes & Equipment,equipment,122938.34,SITE-006,R. Mehta,2025-02-13 14:40:00,0,none
1279,Goa Timber & Plywood,materials,27427.62,SITE-004,N. Rao,2025-04-02 15:10:00,0,none
1280,Sagar Labour Solutions,labor,24840.54,SITE-001,K. Iyer,2025-02-21 17:07:00,0,none
1281,Shree Cement Suppliers,materials,32897.96,SITE-002,J. D'Souza,2025-05-19 12:08:00,0,none
1282,TerraMove Heavy Machinery,equipment,86247.63,SITE-007,J. D'Souza,2025-04-15 17:41:00,0,none
1283,Goa Timber & Plywood,materials,11085.31,SITE-001,K. Iyer,2025-04-04 14:10:00,0,none
1284,Zenith Office & Site Supplies,misc,2205.38,SITE-005,N. Rao,2025-06-09 14:52:00,0,none
1285,Sagar Labour Solutions,labor,42839.76,SITE-009,K. Iyer,2025-04-03 15:04:00,0,none
1286,PowerLift Cranes & Equipment,equipment,118381.84,SITE-004,K. Iyer,2025-04-11 14:17:00,0,none
1287,Municipal Permits & Fees,misc,16373.92,SITE-008,J. D'Souza,2025-06-19 09:32:00,1,duplicate
1288,Coastal Scaffolding Rentals,equipment,40589.31,SITE-003,P. Singh,2025-01-09 09:59:00,0,none
1289,PowerLift Cranes & Equipment,equipment,331146.55,SITE-004,M. Sharma,2025-03-01 00:03:00,1,off_hours
1290,Goa Timber & Plywood,materials,21121.98,SITE-002,K. Iyer,2025-06-17 14:02:00,0,none
1291,Municipal Permits & Fees,misc,12214.44,SITE-008,J. D'Souza,2025-06-05 08:43:00,0,none
1292,Everest Manpower Contractors,labor,43246.78,SITE-003,M. Sharma,2025-05-15 16:20:00,0,none
1293,Goa Timber & Plywood,materials,35227.76,SITE-005,J. D'Souza,2025-03-14 12:47:00,0,none
1294,Goa Timber & Plywood,materials,16906.59,SITE-008,K. Iyer,2025-02-17 11:19:00,0,none
1295,TerraMove Heavy Machinery,equipment,198372.95,SITE-001,J. D'Souza,2025-04-14 17:13:00,0,none
1296,PowerLift Cranes & Equipment,equipment,279320.44,SITE-001,K. Iyer,2025-05-15 16:53:00,0,none
1297,Everest Manpower Contractors,labor,78634.0,SITE-007,P. Singh,2025-01-15 16:45:00,0,none
1298,Municipal Permits & Fees,misc,17861.68,SITE-009,J. D'Souza,2025-03-14 12:25:00,0,none
1299,Municipal Permits & Fees,misc,11078.73,SITE-008,K. Iyer,2025-04-01 14:36:00,0,none
1300,Everest Manpower Contractors,labor,42958.19,SITE-006,P. Singh,2025-01-21 17:02:00,0,none
1301,BuildRight Steel & Rebar,materials,74390.16,SITE-005,R. Mehta,2025-03-26 17:44:00,0,none
1302,Coastal Scaffolding Rentals,equipment,38701.81,SITE-006,K. Iyer,2025-01-30 09:10:00,0,none
1303,Shree Cement Suppliers,materials,79446.7,SITE-004,M. Sharma,2025-01-30 13:43:00,0,none
1304,Konkan Aggregates Pvt Ltd,materials,14344.5,SITE-002,N. Rao,2025-05-27 18:10:00,0,none
1305,Coastal Scaffolding Rentals,equipment,32851.5,SITE-007,K. Iyer,2025-03-12 11:28:00,0,none
1306,SafeSite PPE & Consumables,misc,3774.68,SITE-002,R. Mehta,2025-02-11 11:38:00,0,none
1307,Goa Timber & Plywood,materials,15977.75,SITE-008,J. D'Souza,2025-04-29 09:18:00,0,none
1308,Everest Manpower Contractors,labor,64568.35,SITE-003,M. Sharma,2025-01-07 13:26:00,0,none
1309,BuildRight Steel & Rebar,materials,51335.13,SITE-003,R. Mehta,2025-06-03 15:45:00,0,none
1310,Union Skilled Workforce,labor,46549.07,SITE-008,S. Kulkarni,2025-01-13 16:44:00,0,none
1311,Konkan Aggregates Pvt Ltd,materials,19403.34,SITE-004,R. Mehta,2025-01-20 15:30:00,0,none
1312,Sagar Labour Solutions,labor,35606.58,SITE-002,A. Fernandes,2025-06-09 17:14:00,0,none
1313,TerraMove Heavy Machinery,equipment,127497.76,SITE-010,J. D'Souza,2025-03-21 09:16:00,0,none
1314,PowerLift Cranes & Equipment,equipment,1062162.8,SITE-008,M. Sharma,2025-02-05 17:35:00,1,extreme_outlier
1315,SafeSite PPE & Consumables,misc,19592.51,SITE-002,R. Mehta,2025-01-21 16:18:00,0,none
1316,PowerLift Cranes & Equipment,equipment,397794.54,SITE-010,K. Iyer,2025-05-02 18:18:00,1,extreme_outlier
1317,BuildRight Steel & Rebar,materials,52955.21,SITE-004,K. Iyer,2025-01-13 10:58:00,0,none
1318,Coastal Scaffolding Rentals,equipment,32683.29,SITE-006,K. Iyer,2025-01-31 12:07:00,0,none
1319,BuildRight Steel & Rebar,materials,50872.15,SITE-006,K. Iyer,2025-02-07 10:00:00,0,none
1320,Goa Timber & Plywood,materials,13749.69,SITE-006,K. Iyer,2025-03-14 18:13:00,0,none
1321,PowerLift Cranes & Equipment,equipment,41268.35,SITE-001,R. Mehta,2025-02-10 13:03:00,0,none
1322,PowerLift Cranes & Equipment,equipment,80176.98,SITE-004,R. Mehta,2025-01-08 09:52:00,0,none
1323,Everest Manpower Contractors,labor,31249.61,SITE-005,P. Singh,2025-03-24 13:12:00,0,none
1324,Coastal Scaffolding Rentals,equipment,47461.79,SITE-008,P. Singh,2025-06-10 08:14:00,0,none
1325,Zenith Office & Site Supplies,misc,9099.65,SITE-005,J. D'Souza,2025-06-10 16:44:00,0,none
1326,TerraMove Heavy Machinery,equipment,103960.56,SITE-006,J. D'Souza,2025-01-22 10:47:00,0,none
1327,Union Skilled Workforce,labor,121889.86,SITE-005,S. Kulkarni,2025-01-24 10:03:00,0,none
1328,Coastal Scaffolding Rentals,equipment,49108.03,SITE-007,K. Iyer,2025-06-02 14:15:00,0,none
1329,BuildRight Steel & Rebar,materials,67640.91,SITE-008,R. Mehta,2025-05-20 08:12:00,0,none
1330,Municipal Permits & Fees,misc,22750.06,SITE-007,K. Iyer,2025-05-20 16:35:00,0,none
1331,Everest Manpower Contractors,labor,37693.98,SITE-008,M. Sharma,2025-03-20 14:57:00,1,duplicate
1332,PowerLift Cranes & Equipment,equipment,45351.41,SITE-010,R. Mehta,2025-04-23 17:48:00,0,none
1333,Coastal Scaffolding Rentals,equipment,35634.54,SITE-007,P. Singh,2025-01-02 15:12:00,0,none
1334,Shree Cement Suppliers,materials,35464.07,SITE-004,M. Sharma,2025-04-17 11:25:00,1,duplicate
1335,Union Skilled Workforce,labor,93622.84,SITE-003,R. Mehta,2025-04-08 18:39:00,0,none
1336,Sagar Labour Solutions,labor,33926.54,SITE-003,K. Iyer,2025-06-18 16:38:00,0,none
1337,Sagar Labour Solutions,labor,19263.17,SITE-002,A. Fernandes,2025-01-30 16:13:00,0,none
1338,BuildRight Steel & Rebar,materials,73509.34,SITE-003,R. Mehta,2025-01-21 12:20:00,0,none
1339,BuildRight Steel & Rebar,materials,102615.31,SITE-005,R. Mehta,2025-03-21 13:09:00,0,none
1340,BuildRight Steel & Rebar,materials,98201.17,SITE-010,K. Iyer,2025-02-07 09:15:00,0,none
1341,TerraMove Heavy Machinery,equipment,371351.65,SITE-001,J. D'Souza,2025-04-28 13:23:00,0,none
1342,Everest Manpower Contractors,labor,78030.48,SITE-004,A. Fernandes,2025-02-11 14:55:00,0,none
1343,Shree Cement Suppliers,materials,58928.22,SITE-009,J. D'Souza,2025-05-14 17:18:00,0,none
1344,Union Skilled Workforce,labor,38569.43,SITE-007,R. Mehta,2025-04-08 17:23:00,0,none
1345,PowerLift Cranes & Equipment,equipment,102260.66,SITE-004,M. Sharma,2025-06-16 12:06:00,0,none
1346,Zenith Office & Site Supplies,misc,6683.19,SITE-006,N. Rao,2025-01-29 17:47:00,0,none
1347,SafeSite PPE & Consumables,misc,6489.49,SITE-008,R. Mehta,2025-02-24 10:01:00,0,none
1348,Coastal Scaffolding Rentals,equipment,150000.0,SITE-001,P. Singh,2025-01-13 17:31:00,1,round_number
1349,Union Skilled Workforce,labor,32264.53,SITE-001,R. Mehta,2025-06-04 13:36:00,0,none
1350,BuildRight Steel & Rebar,materials,42113.75,SITE-004,K. Iyer,2025-02-06 14:01:00,0,none
1351,Everest Manpower Contractors,labor,39715.18,SITE-008,P. Singh,2025-03-24 15:04:00,0,none
1352,Shree Cement Suppliers,materials,29451.08,SITE-008,M. Sharma,2025-06-07 10:21:00,1,duplicate
1353,Sagar Labour Solutions,labor,43564.05,SITE-009,A. Fernandes,2025-02-27 17:32:00,0,none
1354,PowerLift Cranes & Equipment,equipment,196497.28,SITE-002,R. Mehta,2025-06-24 13:33:00,0,none
1355,Coastal Scaffolding Rentals,equipment,63493.82,SITE-006,P. Singh,2025-01-09 17:28:00,0,none
1356,Zenith Office & Site Supplies,misc,3133.14,SITE-005,S. Kulkarni,2025-05-12 14:27:00,0,none
1357,Zenith Office & Site Supplies,misc,3845.95,SITE-001,S. Kulkarni,2025-03-14 16:04:00,0,none
1358,SafeSite PPE & Consumables,misc,10220.81,SITE-006,R. Mehta,2025-04-04 10:33:00,0,none
1359,Everest Manpower Contractors,labor,42791.0,SITE-004,A. Fernandes,2025-01-23 17:05:00,0,none
1360,SafeSite PPE & Consumables,misc,10055.55,SITE-003,R. Mehta,2025-05-29 14:20:00,0,none
1361,SafeSite PPE & Consumables,misc,8912.03,SITE-006,N. Rao,2025-04-30 11:47:00,0,none
1362,Coastal Scaffolding Rentals,equipment,35447.44,SITE-002,P. Singh,2025-02-19 14:53:00,0,none
1363,TerraMove Heavy Machinery,equipment,177930.89,SITE-003,M. Sharma,2025-01-06 16:35:00,0,none
1364,Sagar Labour Solutions,labor,52246.83,SITE-010,K. Iyer,2025-05-16 09:49:00,0,none
1365,Konkan Aggregates Pvt Ltd,materials,16415.84,SITE-005,N. Rao,2025-03-20 13:44:00,0,none
1366,TerraMove Heavy Machinery,equipment,105781.34,SITE-004,M. Sharma,2025-03-03 15:30:00,0,none
1367,Goa Timber & Plywood,materials,25314.7,SITE-002,J. D'Souza,2025-03-24 12:10:00,0,none
1368,PowerLift Cranes & Equipment,equipment,105130.72,SITE-004,M. Sharma,2025-06-18 14:37:00,0,none
1369,Union Skilled Workforce,labor,55016.11,SITE-001,R. Mehta,2025-01-21 16:39:00,0,none
1370,Goa Timber & Plywood,materials,13260.47,SITE-008,J. D'Souza,2025-04-04 15:23:00,0,none
1371,Goa Timber & Plywood,materials,97924.45,SITE-005,S. Kulkarni,2025-06-24 15:41:00,1,unusual_approver
1372,Shree Cement Suppliers,materials,33028.52,SITE-003,J. D'Souza,2025-03-12 13:05:00,0,none
1373,Union Skilled Workforce,labor,137095.5,SITE-010,R. Mehta,2025-03-10 16:46:00,0,none
1374,TerraMove Heavy Machinery,equipment,210817.41,SITE-005,J. D'Souza,2025-01-03 11:07:00,0,none
1375,SafeSite PPE & Consumables,misc,4528.65,SITE-010,R. Mehta,2025-02-19 10:11:00,0,none
1376,Union Skilled Workforce,labor,168299.29,SITE-003,P. Singh,2025-06-11 15:29:00,1,unusual_approver
1377,BuildRight Steel & Rebar,materials,79568.52,SITE-007,R. Mehta,2025-06-13 13:39:00,0,none
1378,Shree Cement Suppliers,materials,100997.02,SITE-010,M. Sharma,2025-01-15 14:29:00,0,none
1379,PowerLift Cranes & Equipment,equipment,144667.8,SITE-010,K. Iyer,2025-03-31 11:08:00,0,none
1380,Goa Timber & Plywood,materials,28338.83,SITE-005,K. Iyer,2025-06-19 13:35:00,0,none
1381,Sagar Labour Solutions,labor,19833.68,SITE-010,K. Iyer,2025-06-23 09:22:00,0,none
1382,Everest Manpower Contractors,labor,189063.36,SITE-004,J. D'Souza,2025-04-02 14:08:00,1,unusual_approver
1383,SafeSite PPE & Consumables,misc,9793.32,SITE-005,N. Rao,2025-05-01 11:12:00,0,none
1384,Konkan Aggregates Pvt Ltd,materials,16107.51,SITE-005,N. Rao,2025-04-29 08:12:00,0,none
1385,SafeSite PPE & Consumables,misc,5718.96,SITE-003,N. Rao,2025-02-07 12:33:00,0,none
1386,Union Skilled Workforce,labor,79053.13,SITE-005,S. Kulkarni,2025-03-05 16:32:00,0,none
1387,Everest Manpower Contractors,labor,46553.85,SITE-002,M. Sharma,2025-06-23 09:05:00,0,none
1388,BuildRight Steel & Rebar,materials,89064.74,SITE-008,K. Iyer,2025-04-18 09:48:00,0,none
1389,Coastal Scaffolding Rentals,equipment,54868.58,SITE-007,P. Singh,2025-02-04 16:25:00,0,none
1390,Sagar Labour Solutions,labor,332217.19,SITE-009,P. Singh,2025-04-02 14:48:00,1,extreme_outlier
1391,Sagar Labour Solutions,labor,40014.62,SITE-002,P. Singh,2025-01-24 15:59:00,0,none
1392,Konkan Aggregates Pvt Ltd,materials,37109.07,SITE-004,N. Rao,2025-01-15 14:02:00,0,none
1393,Municipal Permits & Fees,misc,8113.04,SITE-007,J. D'Souza,2025-03-05 17:44:00,0,none
1394,SafeSite PPE & Consumables,misc,8639.43,SITE-005,N. Rao,2025-04-30 09:33:00,0,none
1395,BuildRight Steel & Rebar,materials,36659.14,SITE-005,K. Iyer,2025-03-28 18:59:00,0,none
1396,PowerLift Cranes & Equipment,equipment,386247.98,SITE-009,M. Sharma,2025-03-24 16:57:00,0,none
1397,Konkan Aggregates Pvt Ltd,materials,15848.02,SITE-001,R. Mehta,2025-04-23 12:49:00,0,none
1398,Shree Cement Suppliers,materials,86277.64,SITE-001,M. Sharma,2025-01-06 09:31:00,0,none
1399,Municipal Permits & Fees,misc,9351.95,SITE-003,N. Rao,2025-01-07 16:51:00,0,none
1400,TerraMove Heavy Machinery,equipment,113108.93,SITE-009,J. D'Souza,2025-03-25 13:42:00,0,none
1401,Konkan Aggregates Pvt Ltd,materials,13521.78,SITE-008,R. Mehta,2025-01-29 16:05:00,0,none
1402,SafeSite PPE & Consumables,misc,200000.0,SITE-006,N. Rao,2025-04-30 08:26:00,1,round_number
1403,SafeSite PPE & Consumables,misc,8871.55,SITE-008,R. Mehta,2025-04-11 11:20:00,0,none
1404,TerraMove Heavy Machinery,equipment,124661.8,SITE-003,M. Sharma,2025-04-10 16:01:00,0,none
1405,Konkan Aggregates Pvt Ltd,materials,29009.7,SITE-001,N. Rao,2025-01-14 12:40:00,0,none
1406,Shree Cement Suppliers,materials,67570.35,SITE-010,M. Sharma,2025-05-27 16:01:00,0,none
1407,Coastal Scaffolding Rentals,equipment,22808.62,SITE-004,P. Singh,2025-01-08 17:41:00,0,none
1408,Zenith Office & Site Supplies,misc,21436.85,SITE-009,J. D'Souza,2025-05-13 13:23:00,0,none
1409,Municipal Permits & Fees,misc,15323.18,SITE-006,J. D'Souza,2025-05-16 13:49:00,0,none
1410,Coastal Scaffolding Rentals,equipment,40344.95,SITE-007,P. Singh,2025-03-05 12:49:00,0,none
1411,SafeSite PPE & Consumables,misc,7389.06,SITE-010,R. Mehta,2025-01-14 11:07:00,0,none
1412,Shree Cement Suppliers,materials,27070.17,SITE-005,J. D'Souza,2025-03-17 11:08:00,0,none
1413,Zenith Office & Site Supplies,misc,2787.89,SITE-002,S. Kulkarni,2025-03-07 13:09:00,0,none
1414,Coastal Scaffolding Rentals,equipment,15469.79,SITE-001,K. Iyer,2025-01-27 16:52:00,0,none
1415,Zenith Office & Site Supplies,misc,4642.16,SITE-006,J. D'Souza,2025-02-06 09:45:00,0,none
1416,Zenith Office & Site Supplies,misc,3724.54,SITE-002,S. Kulkarni,2025-02-14 15:30:00,0,none
1417,Zenith Office & Site Supplies,misc,16810.31,SITE-001,S. Kulkarni,2025-04-15 15:59:00,0,none
1418,Coastal Scaffolding Rentals,equipment,60633.91,SITE-002,P. Singh,2025-05-19 09:08:00,0,none
1419,SafeSite PPE & Consumables,misc,2487.73,SITE-009,R. Mehta,2025-05-19 11:03:00,0,none
1420,Coastal Scaffolding Rentals,equipment,61997.17,SITE-008,K. Iyer,2025-03-05 16:18:00,0,none
1421,Everest Manpower Contractors,labor,40954.92,SITE-006,M. Sharma,2025-06-24 08:14:00,0,none
1422,Zenith Office & Site Supplies,misc,7628.3,SITE-005,S. Kulkarni,2025-06-09 09:39:00,0,none
1423,Zenith Office & Site Supplies,misc,8112.67,SITE-004,S. Kulkarni,2025-02-18 14:49:00,0,none
1424,Zenith Office & Site Supplies,misc,4693.78,SITE-003,J. D'Souza,2025-04-07 18:31:00,0,none
1425,Municipal Permits & Fees,misc,19496.07,SITE-004,N. Rao,2025-02-06 09:52:00,0,none
1426,Goa Timber & Plywood,materials,28399.02,SITE-009,J. D'Souza,2025-01-14 16:06:00,0,none
1427,SafeSite PPE & Consumables,misc,11676.01,SITE-003,N. Rao,2025-04-25 11:59:00,0,none
1428,Municipal Permits & Fees,misc,13778.15,SITE-006,J. D'Souza,2025-01-13 15:31:00,0,none
1429,Zenith Office & Site Supplies,misc,14327.35,SITE-002,N. Rao,2025-06-27 16:21:00,0,none
1430,Shree Cement Suppliers,materials,21943.12,SITE-008,J. D'Souza,2025-02-04 09:36:00,0,none
1431,Municipal Permits & Fees,misc,14260.65,SITE-010,K. Iyer,2025-02-26 14:10:00,0,none
1432,Coastal Scaffolding Rentals,equipment,16779.55,SITE-008,P. Singh,2025-02-25 14:03:00,0,none
1433,SafeSite PPE & Consumables,misc,5050.85,SITE-001,N. Rao,2025-02-06 12:12:00,0,none
1434,Everest Manpower Contractors,labor,54453.52,SITE-005,A. Fernandes,2025-05-23 17:33:00,0,none
1435,TerraMove Heavy Machinery,equipment,104440.27,SITE-008,J. D'Souza,2025-05-14 12:48:00,0,none
1436,Goa Timber & Plywood,materials,21671.52,SITE-002,K. Iyer,2025-04-30 18:01:00,0,none
1437,Coastal Scaffolding Rentals,equipment,32831.71,SITE-005,K. Iyer,2025-05-29 13:44:00,0,none
1438,PowerLift Cranes & Equipment,equipment,100321.86,SITE-006,R. Mehta,2025-04-07 09:40:00,0,none
1439,Union Skilled Workforce,labor,83968.18,SITE-010,S. Kulkarni,2025-05-23 17:51:00,0,none
1440,PowerLift Cranes & Equipment,equipment,195408.55,SITE-008,M. Sharma,2025-06-26 11:12:00,0,none
1441,Shree Cement Suppliers,materials,45914.0,SITE-010,J. D'Souza,2025-01-07 08:00:00,0,none
1442,Goa Timber & Plywood,materials,32678.1,SITE-003,N. Rao,2025-02-17 15:59:00,0,none
1443,BuildRight Steel & Rebar,materials,48754.63,SITE-002,R. Mehta,2025-05-28 10:19:00,0,none
1444,TerraMove Heavy Machinery,equipment,158542.39,SITE-003,M. Sharma,2025-05-08 18:29:00,0,none
1445,Union Skilled Workforce,labor,44848.97,SITE-010,R. Mehta,2025-03-27 12:22:00,0,none
1446,Union Skilled Workforce,labor,127627.04,SITE-008,R. Mehta,2025-04-28 17:20:00,0,none
1447,TerraMove Heavy Machinery,equipment,167492.75,SITE-003,J. D'Souza,2025-02-20 11:16:00,0,none
1448,Zenith Office & Site Supplies,misc,3751.49,SITE-008,S. Kulkarni,2025-05-20 12:09:00,0,none
1449,Everest Manpower Contractors,labor,36249.78,SITE-008,P. Singh,2025-06-02 12:50:00,0,none
1450,Sagar Labour Solutions,labor,22287.18,SITE-003,A. Fernandes,2025-05-28 12:01:00,0,none
1451,Municipal Permits & Fees,misc,16528.16,SITE-003,N. Rao,2025-03-03 11:08:00,0,none
1452,Shree Cement Suppliers,materials,57827.18,SITE-003,M. Sharma,2025-02-17 16:30:00,0,none
1453,BuildRight Steel & Rebar,materials,84834.53,SITE-010,R. Mehta,2025-05-13 09:04:00,0,none
1454,Zenith Office & Site Supplies,misc,10727.64,SITE-006,N. Rao,2025-04-03 13:17:00,0,none
1455,BuildRight Steel & Rebar,materials,109823.39,SITE-007,R. Mehta,2025-04-24 14:01:00,0,none
1456,PowerLift Cranes & Equipment,equipment,126450.56,SITE-002,M. Sharma,2025-06-09 11:16:00,0,none
1457,Municipal Permits & Fees,misc,16561.99,SITE-008,K. Iyer,2025-03-26 17:09:00,0,none
1458,Union Skilled Workforce,labor,91928.02,SITE-001,R. Mehta,2025-02-04 17:52:00,0,none
1459,Sagar Labour Solutions,labor,24715.34,SITE-001,K. Iyer,2025-03-26 16:11:00,0,none
1460,TerraMove Heavy Machinery,equipment,250292.37,SITE-002,J. D'Souza,2025-06-06 16:09:00,0,none
1461,Union Skilled Workforce,labor,71682.95,SITE-003,R. Mehta,2025-05-19 10:20:00,0,none
1462,SafeSite PPE & Consumables,misc,4712.79,SITE-003,R. Mehta,2025-02-21 14:08:00,0,none
1463,Coastal Scaffolding Rentals,equipment,33161.73,SITE-008,K. Iyer,2025-06-03 12:23:00,0,none
